paper_id,source,cell_type,original_symbol,old_decision,gate1_status,new_decision,action,marker_id,reason
DOI_10.1016_j.isci.2024.111628,B_unaudited,Vascular smooth muscle cells,RGS5,never_audited,pass,include,appended,M01180,RGS5 为 vascular smooth muscle cells 的注释 Marker，在 Fig 1E 中用于血管平滑肌分型。
DOI_10.1016_j.isci.2024.111628,B_unaudited,Venous endothelial cells,NRP1,never_audited,pass,include,appended,M01181,NRP1 为 venous endothelial cluster 的注释 Marker，在 Fig 1E 中用于内皮细胞分型。
DOI_10.1016_j.isci.2024.111628,B_unaudited,Venous endothelial cells,SELP,never_audited,pass,include,appended,M01182,SELP 为 venous endothelial cluster 的阳性注释 Marker，在 Fig 1E 中用于内皮细胞分型。
DOI_10.1016_j.isci.2024.111628,new_finding,VSMC2 (pericyte-like vascular smooth muscle),CSPG4,never_reported,pass,include,appended,M01183,CSPG4 被作者作为独立 snRNA-seq 分析中 VSMC2/周细胞样簇的阳性标记，用于该细胞群识别/归类。
DOI_10.1002_pros.24020,new_finding,basal epithelia,PDPN,never_reported,pass,include,appended,M01184,PDPN is used as a flow cytometry marker to identify and gate basal epithelia.
DOI_10.1002_pros.24020,new_finding,basal epithelia of urethra and prostate,KRT5,never_reported,pass,include,appended,M01185,KRT5 is used as a basal epithelial marker in human immunofluorescence.
DOI_10.1002_pros.24020,new_finding,basal epithelia of urethra and prostate,KRT5,never_reported,pass,include,appended,M01186,KRT5 is used as a basal epithelial marker in mouse immunofluorescence.
DOI_10.1002_pros.24020,new_finding,epithelia,CD326,never_reported,pass,include,appended,M01187,CD326/EPCAM is used as a lineage marker in flow cytometry to identify epithelia.
DOI_10.1002_pros.24020,new_finding,human club urethral luminal cells,SCGB1A1,never_reported,pass,include,appended,M01188,SCGB1A1 is used to mark and identify human club urethral luminal cells by immunofluorescence.
DOI_10.1002_pros.24020,new_finding,human hillock urethral luminal cells,KRT13,never_reported,pass,include,appended,M01189,KRT13 is used to mark and identify human hillock urethral luminal cells by immunofluorescence.
DOI_10.1002_pros.24020,new_finding,human prostate secretory luminal cells,ACPP,never_reported,pass,include,appended,M01190,ACPP is explicitly identified as a prostate secretory luminal cell marker and used in human immunofluorescence.
DOI_10.1002_pros.24020,B_unaudited,human urethral luminal cells,PSCA,never_audited,pass,include,appended,M01191,PSCA is explicitly established as a cell surface marker for human urethral luminal cells and is used in this study (flow cytometry) to identify and quantify PSCA+ urethral luminal cells.
DOI_10.1002_pros.24020,new_finding,leukocytes,CD45,never_reported,pass,include,appended,M01192,CD45 is used as a lineage marker in flow cytometry to identify and separate leukocytes.
DOI_10.1002_pros.24020,new_finding,mouse prostate secretory luminal cells,CD26 (Dpp4),never_reported,pass,include,appended,M01193,CD26/Dpp4 is used in flow cytometry to sort and identify prostate secretory luminal cells.
DOI_10.1002_pros.24020,new_finding,mouse prostate secretory luminal cells,NKX3.1,never_reported,pass,include,appended,M01194,NKX3.1 is used in immunofluorescence as a marker of prostate secretory luminal cells and as a negative marker of urethral luminal cells.
DOI_10.1002_pros.24020,new_finding,mouse urethral luminal cells,KRT4,never_reported,pass,include,appended,M01195,KRT4 is explicitly used to label and identify mouse urethral luminal cells by immunofluorescence and developmental staging.
DOI_10.1002_pros.24020,new_finding,mouse urethral luminal cells,Trop2,never_reported,pass,include,appended,M01196,Trop2/TACSTD2 is used as a cell surface marker in flow cytometry to identify and quantify mouse urethral luminal cells.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,basal epithelia,CD104,exclude,pass,include,appended,M01197,"CD104 is explicitly listed as an option for identifying basal epithelia, satisfying marker identity and annotation use."
DOI_10.1016_j.celrep.2018.11.086,A_exclude,basal epithelia,KRT14,exclude,pass,include,appended,M01198,KRT14 is used to name and annotate the basal epithelial cluster.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,basal epithelia,KRT5,exclude,pass,include,appended,M01199,KRT5 is used in immunofluorescence to label and identify basal epithelia.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,basal epithelia,CD271,exclude,pass,include,appended,M01200,CD271 is explicitly used as a positive basal epithelia surface marker for FACS gating and for identifying basal transcriptomes.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,basal epithelia,PDPN,exclude,pass,include,appended,M01201,PDPN is explicitly used to mark and gate basal epithelia.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,club epithelia (OE1),PSCA,exclude,pass,include,appended,M01202,"PSCA is identified as a cell surface marker for both OE cell types, including OE1/club, and is used in FACS isolation of OE cells."
DOI_10.1016_j.celrep.2018.11.086,A_exclude,club epithelia (OE1),SCGB1A1,exclude,pass,include,appended,M01203,SCGB1A1 is used to name and annotate the OE1/club epithelial cluster and as an immunofluorescence marker for club epithelia.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,endothelia,CD200,exclude,pass,include,appended,M01204,CD200 is explicitly designated an endothelial marker and is used in FACS gating of CD200+ endothelia.
DOI_10.1016_j.celrep.2018.11.086,B_unaudited,endothelia,CD31,never_audited,pass,include,appended,M01205,"The author explicitly declares CD31 as an endothelial marker; although inefficient, it is used in flow gating and co-staining, and the gene–cell relationship is supported."
DOI_10.1016_j.celrep.2018.11.086,A_exclude,Endothelial cells,CD31,exclude,pass,include,appended,M01206,The author explicitly identifies CD31 as an endothelial marker and uses it in flow-cytometry gating and co-staining.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,Epithelial cells (pan-epithelia),CD326,exclude,pass,include,appended,M01207,CD326 is explicitly used as a pan-epithelial marker in the FACS gating strategy.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,fibroblasts,DCN,exclude,pass,include,appended,M01208,DCN is used in immunofluorescence to label and identify fibroblasts.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,fibroblasts,PDPN,exclude,pass,include,appended,M01209,PDPN is explicitly identified as a positive fibroblast marker and used in FACS gating of fibroblasts.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,hillock epithelia (OE2),KRT13,exclude,pass,include,appended,M01210,KRT13 is used to name and annotate the OE2/hillock epithelial cluster and as an immunofluorescence marker for hillock epithelia.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,hillock epithelia (OE2),PSCA,exclude,pass,include,appended,M01211,"PSCA is identified as a cell surface marker for both OE cell types, including OE2/hillock, and is used in FACS isolation of OE cells."
DOI_10.1016_j.celrep.2018.11.086,A_exclude,Leukocytes (pan-leukocyte),CD45,exclude,pass,include,appended,M01212,CD45 is explicitly used as a pan-leukocyte marker in the FACS gating strategy.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,luminal epithelia,DHRS7,exclude,pass,include,appended,M01213,DHRS7 is explicitly said to mark KRT18+ luminal epithelia and is used in immunofluorescence as a luminal epithelial marker.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,luminal epithelia,CD26,exclude,pass,include,appended,M01214,CD26 is the FACS gate marker used to isolate and classify luminal epithelia.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,luminal epithelia,KLK3,exclude,pass,include,appended,M01215,KLK3 is used to name and annotate the luminal epithelial cluster.
DOI_10.1016_j.celrep.2018.11.086,new_finding,luminal epithelia,KRT18,never_reported,pass,include,appended,M01216,KRT18 is used as a positive luminal-epithelial label in defining KRT18+ LE and is described as a luminal marker.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,luminal epithelia,PSCA,exclude,pass,include,appended,M01217,PSCA is designated a cell surface marker for a subpopulation of luminal epithelia and is used in FACS gating of these cells.
DOI_10.1016_j.celrep.2018.11.086,B_unaudited,NE epithelia,chromogranin A,never_audited,pass,include,appended,M01218,CHGA/chromogranin A is explicitly presented as a neuroendocrine epithelial marker and used with SCG2 to confirm NE cells in situ; already present in the master table.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,smooth muscle,MYH11,exclude,pass,include,appended,M01219,MYH11 is used in immunofluorescence to label and identify smooth muscle.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,smooth muscle,PDPN,exclude,pass,include,appended,M01220,PDPN negativity is part of the FACS gating scheme used to isolate smooth muscle.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,Stromal cells,CD326,exclude,pass,include,appended,M01221,CD326 negativity is part of the flow-cytometry stromal gate used to define and isolate stromal cells.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,Stromal cells,CD31,exclude,pass,include,appended,M01222,CD31 negativity is part of the flow-cytometry stromal gate used to define and isolate stromal cells.
DOI_10.1016_j.celrep.2018.11.086,A_exclude,Stromal cells,CD45,exclude,pass,include,appended,M01223,CD45 negativity is part of the flow-cytometry stromal gate used to define and isolate stromal cells.
DOI_10.1101_2024.10.23.619925,A_exclude,Altered benign MSMB+ cells,MSMB,exclude,pass,include,appended,M01224,MSMB+ is the defining marker used to identify and name the altered benign MSMB+ luminal state and cluster Luminal_MSMB+/c7.
DOI_10.1101_2024.10.23.619925,A_exclude,Basal,DST,exclude,pass,include,appended,M01225,DST is listed among marker genes used to annotate Basal clusters.
DOI_10.1101_2024.10.23.619925,A_exclude,Basal,KRT15,exclude,pass,include,appended,M01226,KRT15 is listed among marker genes used to annotate Basal clusters.
DOI_10.1101_2024.10.23.619925,A_exclude,Basal,KRT5,exclude,pass,include,appended,M01227,KRT5 is listed among marker genes used to annotate Basal clusters.
DOI_10.1101_2024.10.23.619925,A_exclude,Basal,TP63,exclude,pass,include,appended,M01228,TP63 is listed among marker genes used to annotate Basal clusters.
DOI_10.1101_2024.10.23.619925,A_exclude,Basal,KRT13,exclude,pass,include,appended,M01229,KRT13 co-expression with KRT5 is used to identify Hillock-enriched features in these Basal clusters.
DOI_10.1101_2024.10.23.619925,A_exclude,Basal,FOXI1,exclude,pass,include,appended,M01230,FOXI1 is used as an ionocyte marker to classify the RARRES2+/c17 Basal cluster.
DOI_10.1101_2024.10.23.619925,A_exclude,Basal,RARRES2,exclude,pass,include,appended,M01231,RARRES2 is part of the ionocyte-like Basal cluster label and used to classify the cluster.
DOI_10.1101_2024.10.23.619925,new_finding,Basal,PLCG2,never_reported,pass,include,appended,M01232,PLCG2 is part of the annotated Basal cluster name PLCG2+/c3 and is used to label this subset.
DOI_10.1101_2024.10.23.619925,new_finding,Basal,S100A2,never_reported,pass,include,appended,M01233,S100A2 is part of the annotated Basal cluster name S100A2+/c2 and is used to label this subset.
DOI_10.1101_2024.10.23.619925,A_exclude,CAFs,DCN,exclude,pass,include,appended,M01234,DCN is explicitly presented as a canonical marker used to identify CAFs/fibroblasts.
DOI_10.1101_2024.10.23.619925,A_exclude,CAFs,PDGFRA,exclude,pass,include,appended,M01235,PDGFRA is explicitly presented as a canonical marker used to identify CAFs/fibroblasts.
DOI_10.1101_2024.10.23.619925,A_exclude,Ciliated,CAPS,exclude,pass,include,appended,M01236,CAPS is used as a positive marker to identify Ciliated epithelial cells.
DOI_10.1101_2024.10.23.619925,A_exclude,Club,LCN2,exclude,pass,include,appended,M01237,LCN2 is listed among marker genes used to annotate Club clusters.
DOI_10.1101_2024.10.23.619925,A_exclude,Club,PIGR,exclude,pass,include,appended,M01238,PIGR is listed among marker genes used to annotate Club clusters.
DOI_10.1101_2024.10.23.619925,A_exclude,Club,SCGB3A1,exclude,pass,include,appended,M01239,SCGB3A1 is listed among marker genes used to annotate Club clusters.
DOI_10.1101_2024.10.23.619925,new_finding,Club,IFI6,never_reported,pass,include,appended,M01240,IFI6 is part of the annotated Club cluster name Club_IFI6+/c20 and is used to label this subset.
DOI_10.1101_2024.10.23.619925,new_finding,Club,OLFM4,never_reported,pass,include,appended,M01241,OLFM4 is part of the annotated Club cluster name OLFM4+/c9 and is used to label this subset.
DOI_10.1101_2024.10.23.619925,A_exclude,Club cells,LCN2,exclude,pass,include,appended,M01242,LCN2 is used as a Club cell marker in the formal annotation of Club clusters.
DOI_10.1101_2024.10.23.619925,A_exclude,Club cells,MMP7,exclude,pass,include,appended,M01243,MMP7 is used in the annotation label of Club cluster MMP7+/c4.
DOI_10.1101_2024.10.23.619925,A_exclude,Club cells,PIGR,exclude,pass,include,appended,M01244,PIGR is used as a Club cell marker in the formal annotation of Club clusters.
DOI_10.1101_2024.10.23.619925,A_exclude,Club cells,CCL20,exclude,pass,include,appended,M01245,CCL20 is part of the annotated Club state name CCL20+/c16 and used to classify the subset.
DOI_10.1101_2024.10.23.619925,A_exclude,Club cells,SAA1,exclude,pass,include,appended,M01246,SAA1 is part of the annotated Club state name SAA1+/c15 and used to classify the subset.
DOI_10.1101_2024.10.23.619925,A_exclude,Luminal,KLK3,exclude,pass,include,appended,M01247,KLK3 is listed among marker genes used to annotate the Luminal epithelial clusters.
DOI_10.1101_2024.10.23.619925,A_exclude,Luminal,MSMB,exclude,pass,include,appended,M01248,MSMB is listed among marker genes used to annotate the Luminal epithelial clusters.
DOI_10.1101_2024.10.23.619925,A_exclude,Luminal,NKX3-1,exclude,pass,include,appended,M01249,NKX3-1 is listed among marker genes used to annotate the Luminal epithelial clusters.
DOI_10.1101_2024.10.23.619925,new_finding,Luminal,KLK12,never_reported,pass,include,appended,M01250,KLK12 is part of the annotated Luminal cluster name KLK12+/c22 and is used to label this subset.
DOI_10.1101_2024.10.23.619925,new_finding,Luminal,NCAPD3,never_reported,pass,include,appended,M01251,NCAPD3 is part of the annotated Luminal cluster name NCAPD3+/c11 and is used to label this subset.
DOI_10.1101_2024.10.23.619925,new_finding,Luminal,NPY,never_reported,pass,include,appended,M01252,NPY is part of the annotated Luminal cluster name NPY+/c18 and is used to label this subset.
DOI_10.1101_2024.10.23.619925,new_finding,Luminal,TFF3,never_reported,pass,include,appended,M01253,TFF3 is part of the annotated Luminal cluster name TFF3+c19 and is used to label this subset.
DOI_10.1101_2024.10.23.619925,A_exclude,Luminal-like,KLK3,exclude,pass,include,appended,M01254,"KLK3 is used as a luminal marker to define Luminal-like cells, alongside PIGR."
DOI_10.1101_2024.10.23.619925,A_exclude,Luminal-like,PIGR,exclude,pass,include,appended,M01255,"PIGR is used as a club marker to define Luminal-like cells, alongside KLK3."
DOI_10.1101_2024.10.23.619925,new_finding,Luminal-like,PLA2G2A,never_reported,pass,include,appended,M01256,PLA2G2A is part of the annotated Luminal-like cluster name PLA2G2A+/c10 and is used to label this subset.
DOI_10.1101_2024.10.23.619925,A_exclude,MSMBlow malignant cells,MSMB,exclude,pass,include,appended,M01257,MSMB low/negative expression is used to define and name the MSMBlow malignant group.
DOI_10.1101_2024.10.23.619925,A_exclude,NE,CALCA,exclude,pass,include,appended,M01258,CALCA is used as a positive marker to define the neuroendocrine epithelial phenotype.
DOI_10.1101_2024.10.23.619925,A_exclude,NE,CHGA,exclude,pass,include,appended,M01259,CHGA is used as a positive marker to define the neuroendocrine epithelial phenotype.
DOI_10.1101_2024.10.23.619925,A_exclude,Pericytes,COL6A3,exclude,pass,include,appended,M01260,COL6A3 is part of the Pericyte annotation marker set.
DOI_10.1101_2024.10.23.619925,A_exclude,Pericytes,GGT5,exclude,pass,include,appended,M01261,GGT5 is part of the Pericyte annotation marker set.
DOI_10.1101_2024.10.23.619925,A_exclude,Pericytes,THY1,exclude,pass,include,appended,M01262,THY1 is part of the Pericyte annotation marker set.
DOI_10.1101_2024.10.23.619925,A_exclude,pnCAFs,DPT,exclude,pass,include,appended,M01263,DPTlow is used as a defining negative/low marker of the pnCAF phenotype.
DOI_10.1101_2024.10.23.619925,A_exclude,pnCAFs,PI16,exclude,pass,include,appended,M01264,PI16high is used as a defining positive marker of the pnCAF phenotype.
DOI_10.1101_2024.10.23.619925,A_exclude,pSMCs,ACTG2,exclude,pass,include,appended,M01265,ACTG2 is part of the pSMC annotation marker set.
DOI_10.1101_2024.10.23.619925,A_exclude,pSMCs,CNN1,exclude,pass,include,appended,M01266,CNN1 is part of the pSMC annotation marker set.
DOI_10.1101_2024.10.23.619925,A_exclude,pSMCs,PDGFRB,exclude,pass,include,appended,M01267,PDGFRB low/negative expression is used as part of the pSMC definition.
DOI_10.1101_2024.10.23.619925,A_exclude,SMCs,ACTA2,exclude,pass,include,appended,M01268,ACTA2 is used as a defining marker of SMCs in this study.
DOI_10.1101_2024.10.23.619925,A_exclude,SMCs,PDGFRB,exclude,pass,include,appended,M01269,PDGFRB is explicitly used as a mural cell marker.
