paper_id,cell_type,subtype,species,is_pns_cell,gene,evidence_level,source_section,source_context
DOI_10.1038_s41591_023_02327_2,hillock-like epithelial cells,,human,false,KRT13,explicit,Results p.1565,"highly proliferative hillock-like epithelial cells not previously reported in adult human lung (n=4,600, expressing KRT6A, KRT13 and KRT14)"
DOI_10.1038_s41591_023_02327_2,hillock-like epithelial cells,,human,false,KRT14,explicit,Results p.1565,"highly proliferative hillock-like epithelial cells not previously reported in adult human lung (n=4,600, expressing KRT6A, KRT13 and KRT14)"
DOI_10.1038_s41591_023_02327_2,alveolar type 0 cells,,human,false,STFPB,explicit,Results p.1565,"alveolar type 0 cells (n=1,440, expressing STFPB+, SCGB3A2+, SFTPChigh and SCGB3A1low)"
DOI_10.1038_s41591_023_02327_2,alveolar type 0 cells,,human,false,SCGB3A2,explicit,Results p.1565,"alveolar type 0 cells (n=1,440, expressing STFPB+, SCGB3A2+, SFTPChigh and SCGB3A1low)"
DOI_10.1038_s41591_023_02327_2,alveolar type 0 cells,,human,false,SFTPC,explicit,Results p.1565,"alveolar type 0 cells (n=1,440, expressing STFPB+, SCGB3A2+, SFTPChigh and SCGB3A1low)"
DOI_10.1038_s41591_023_02327_2,alveolar type 0 cells,,human,false,SCGB3A1,explicit,Results p.1565,"alveolar type 0 cells (n=1,440, expressing STFPB+, SCGB3A2+, SFTPChigh and SCGB3A1low)"
DOI_10.1038_s41591_023_02327_2,preterminal bronchiole secretory cells,,human,false,SFTPB,explicit,Results p.1565,"preterminal bronchiole secretory cells (n=4,393, expressing SFTPB+, SCGB3A2+, SFTPClow and SCGB3A1high)"
DOI_10.1038_s41591_023_02327_2,preterminal bronchiole secretory cells,,human,false,SCGB3A2,explicit,Results p.1565,"preterminal bronchiole secretory cells (n=4,393, expressing SFTPB+, SCGB3A2+, SFTPClow and SCGB3A1high)"
DOI_10.1038_s41591_023_02327_2,preterminal bronchiole secretory cells,,human,false,SFTPC,explicit,Results p.1565,"preterminal bronchiole secretory cells (n=4,393, expressing SFTPB+, SCGB3A2+, SFTPClow and SCGB3A1high)"
DOI_10.1038_s41591_023_02327_2,preterminal bronchiole secretory cells,,human,false,SCGB3A1,explicit,Results p.1565,"preterminal bronchiole secretory cells (n=4,393, expressing SFTPB+, SCGB3A2+, SFTPClow and SCGB3A1high)"
DOI_10.1038_s41591_023_02327_2,smooth muscle cells,,human,false,CNN1,explicit,Results p.1565,"These smooth muscle cells, predominantly found in the airways, express canonical smooth muscle markers (CNN1 and MYH11) and also uniquely and consistently express FAM83D across datasets (Extended Data Fig. 4e,f)."
DOI_10.1038_s41591_023_02327_2,smooth muscle cells,,human,false,MYH11,explicit,Results p.1565,"These smooth muscle cells, predominantly found in the airways, express canonical smooth muscle markers (CNN1 and MYH11) and also uniquely and consistently express FAM83D across datasets (Extended Data Fig. 4e,f)."
DOI_10.1038_s41591_023_02327_2,smooth muscle cells,,human,false,FAM83D,explicit,Results p.1565,"These smooth muscle cells, predominantly found in the airways, express canonical smooth muscle markers (CNN1 and MYH11) and also uniquely and consistently express FAM83D across datasets (Extended Data Fig. 4e,f)."
DOI_10.1038_s41591_023_02327_2,Ionocyte,,human,false,FOXI1,explicit,Fig. 3f,"expression of ionocyte marker FOXI1, tuft cell marker LRMP and neuroendocrine marker CALCA"
DOI_10.1038_s41591_023_02327_2,Tuft,,human,false,LRMP,explicit,Fig. 3f,expression of tuft cell marker LRMP
DOI_10.1038_s41591_023_02327_2,Neuroendocrine,,human,false,CALCA,explicit,Fig. 3f,expression of neuroendocrine marker CALCA
DOI_10.1038_s41591_023_02327_2,Migratory dendritic cells,,human,false,CCR7,explicit,Fig. 3g,"Log-normalized expression of the migratory dendritic cell marker CCR7 in cells identified during re-annotation as migratory dendritic cells, versus other dendritic cells."
DOI_10.1038_s41591_023_02327_2,Alveolar fibroblasts,IPF-specific,human,false,CCL2,explicit,Fig. 6h,"high expression of genes previously associated with IPF (CCL2, COL1A1, CTHRC1 and MMP19), as well as further fibrosis-associated markers (SERPINE1, an inhibitor of extracellular matrix breakdown, and HIF1A, a chronic hypoxia response gene; Fig. 6h and Supplementary Table 14)"
DOI_10.1038_s41591_023_02327_2,Alveolar fibroblasts,IPF-specific,human,false,COL1A1,explicit,Fig. 6h,"high expression of genes previously associated with IPF (CCL2, COL1A1, CTHRC1 and MMP19)"
DOI_10.1038_s41591_023_02327_2,Alveolar fibroblasts,IPF-specific,human,false,CTHRC1,explicit,Fig. 6h,"high expression of genes previously associated with IPF (CCL2, COL1A1, CTHRC1 and MMP19)"
DOI_10.1038_s41591_023_02327_2,Alveolar fibroblasts,IPF-specific,human,false,MMP19,explicit,Fig. 6h,"high expression of genes previously associated with IPF (CCL2, COL1A1, CTHRC1 and MMP19)"
DOI_10.1038_s41591_023_02327_2,Alveolar fibroblasts,IPF-specific,human,false,SERPINE1,explicit,Fig. 6h,"further fibrosis-associated markers (SERPINE1, an inhibitor of extracellular matrix breakdown, and HIF1A, a chronic hypoxia response gene)"
DOI_10.1038_s41591_023_02327_2,Alveolar fibroblasts,IPF-specific,human,false,HIF1A,explicit,Fig. 6h,"further fibrosis-associated markers (SERPINE1, an inhibitor of extracellular matrix breakdown, and HIF1A, a chronic hypoxia response gene)"
DOI_10.1038_s41591_023_02327_2,Monocyte-derived macrophages,Inflammatory CCL2 high,human,false,CCL2,explicit,Fig. 6i–k,"an early and inflammatory MDM state was observed that was high in the expression of CCL2, a gene involved in the recruitment of immune cells. This cluster predominantly contained cells ... (cluster 2; IL1RNhigh and S100A12high)"
DOI_10.1038_s41591_023_02327_2,Monocyte-derived macrophages,Inflammatory CCL2 high,human,false,IL1RN,explicit,Fig. 6i–k,cluster 2; IL1RNhigh and S100A12high
DOI_10.1038_s41591_023_02327_2,Monocyte-derived macrophages,Inflammatory CCL2 high,human,false,S100A12,explicit,Fig. 6i–k,cluster 2; IL1RNhigh and S100A12high
DOI_10.1038_s41591_023_02327_2,Monocyte-derived macrophages,Inflammatory C1QA high,human,false,CCL18,explicit,Fig. 6i–k,"MDM subset expressing inflammation and phagocytosis-associated genes (cluster 4; CCL18, IL18, C1QA and TREM2)"
DOI_10.1038_s41591_023_02327_2,Monocyte-derived macrophages,Inflammatory C1QA high,human,false,IL18,explicit,Fig. 6i–k,"MDM subset expressing inflammation and phagocytosis-associated genes (cluster 4; CCL18, IL18, C1QA and TREM2)"
DOI_10.1038_s41591_023_02327_2,Monocyte-derived macrophages,Inflammatory C1QA high,human,false,C1QA,explicit,Fig. 6i–k,"MDM subset expressing inflammation and phagocytosis-associated genes (cluster 4; CCL18, IL18, C1QA and TREM2)"
DOI_10.1038_s41591_023_02327_2,Monocyte-derived macrophages,Inflammatory C1QA high,human,false,TREM2,explicit,Fig. 6i–k,"MDM subset expressing inflammation and phagocytosis-associated genes (cluster 4; CCL18, IL18, C1QA and TREM2)"
DOI_10.1038_s41591_023_02327_2,Monocyte-derived macrophages,MARCO high,human,false,MARCO,explicit,Fig. 6i–k,"A third MDM subset represented a more differentiated MDM phenotype, as indicated by the expression of MARCO and MCEMP1"
DOI_10.1038_s41591_023_02327_2,Monocyte-derived macrophages,MARCO high,human,false,MCEMP1,explicit,Fig. 6i–k,"A third MDM subset represented a more differentiated MDM phenotype, as indicated by the expression of MARCO and MCEMP1"
DOI_10.1038_s41591_023_02327_2,Monocyte-derived macrophages,Profibrotic SPP1 high,human,false,SPP1,explicit,Fig. 6k,"This multidisease cluster is marked by high expression of SPP1, LPL and CHIT1—markers that have been shown to play a causal role in the development of lung fibrosis"
DOI_10.1038_s41591_023_02327_2,Monocyte-derived macrophages,Profibrotic SPP1 high,human,false,LPL,explicit,Fig. 6k,"This multidisease cluster is marked by high expression of SPP1, LPL and CHIT1—markers that have been shown to play a causal role in the development of lung fibrosis"
DOI_10.1038_s41591_023_02327_2,Monocyte-derived macrophages,Profibrotic SPP1 high,human,false,CHIT1,explicit,Fig. 6k,"This multidisease cluster is marked by high expression of SPP1, LPL and CHIT1—markers that have been shown to play a causal role in the development of lung fibrosis"
DOI_10.1038_s41591_024_03215_z,MBC,,human,false,EPCAM,explicit,Fig.2g,"established epithelial BC marker genes: EPCAM, KRT8, KRT18, KRT19 and TRPS1"
DOI_10.1038_s41591_024_03215_z,MBC,,human,false,KRT8,explicit,Fig.2g,"established epithelial BC marker genes: EPCAM, KRT8, KRT18, KRT19 and TRPS1"
DOI_10.1038_s41591_024_03215_z,MBC,,human,false,KRT18,explicit,Fig.2g,"established epithelial BC marker genes: EPCAM, KRT8, KRT18, KRT19 and TRPS1"
DOI_10.1038_s41591_024_03215_z,MBC,,human,false,KRT19,explicit,Fig.2g,"established epithelial BC marker genes: EPCAM, KRT8, KRT18, KRT19 and TRPS1"
DOI_10.1038_s41591_024_03215_z,MBC,,human,false,TRPS1,explicit,Fig.2g,"established epithelial BC marker genes: EPCAM, KRT8, KRT18, KRT19 and TRPS1"
DOI_10.1038_s41591_024_03215_z,MBC,,human,false,ESR1,explicit,Fig.2g,"disease-relevant BC biomarkers, including ESR1, PGR and ERBB2"
DOI_10.1038_s41591_024_03215_z,MBC,,human,false,PGR,explicit,Fig.2g,"disease-relevant BC biomarkers, including ESR1, PGR and ERBB2"
DOI_10.1038_s41591_024_03215_z,MBC,,human,false,ERBB2,explicit,Fig.2g,"disease-relevant BC biomarkers, including ESR1, PGR and ERBB2"
DOI_10.1038_s41591_024_03215_z,Macrophage,,human,false,HLA-DRA,implied,Fig.5a,UMAPs of macrophages colored by log-normalized expression of HLA-DRA
DOI_10.1038_s41591_024_03215_z,Macrophage,,human,false,CD163,explicit,Results: Spatial profiling of tumor-associated macrophages,"CD163, a key macrophage marker"
DOI_10.1038_s41591_024_03215_z,Macrophage,,human,false,CD68,explicit,Results: Spatial profiling of tumor-associated macrophages,although CD68+ leukocyte density alone was not found to be a prognostic biomarker in primary treatment-naive BC
DOI_10.1038_s41591_024_03215_z,B cell,,human,false,FCRL5,explicit,Methods - De novo cell type annotation of the cell-segmented MERFISH data,the typical B cell marker FCRL5
DOI_10.1038_s41591_024_03215_z,regulatory B cell,,human,false,FOXP3,explicit,Methods - De novo cell type annotation of the cell-segmented MERFISH data,a small population of potentially regulatory B cells expressing FOXP3 in addition to the typical B cell marker FCRL5
DOI_10.1038_s41591_024_03215_z,regulatory B cell,,human,false,FCRL5,explicit,Methods - De novo cell type annotation of the cell-segmented MERFISH data,a small population of potentially regulatory B cells expressing FOXP3 in addition to the typical B cell marker FCRL5
DOI_10.1038_s42003_021_02562_8,hepatocytes,,human,false,CYP3A4,explicit,Fig.3a-c,"canonical markers, such as CYP3A4, ALB, APOC3, and HPGD for hepatocytes"
DOI_10.1038_s42003_021_02562_8,hepatocytes,,human,false,ALB,explicit,Fig.3a-c,"canonical markers, such as CYP3A4, ALB, APOC3, and HPGD for hepatocytes"
DOI_10.1038_s42003_021_02562_8,hepatocytes,,human,false,APOC3,explicit,Fig.3a-c,"canonical markers, such as CYP3A4, ALB, APOC3, and HPGD for hepatocytes"
DOI_10.1038_s42003_021_02562_8,hepatocytes,,human,false,HPGD,explicit,Fig.3a-c,"canonical markers, such as CYP3A4, ALB, APOC3, and HPGD for hepatocytes"
DOI_10.1038_s42003_021_02562_8,endothelial cells,,human,false,FLT1,explicit,Fig.3a-c,"canonical markers, such as FLT1 for endothelial cells"
DOI_10.1038_s42003_021_02562_8,hepatic stellate cells,,human,false,COL3A1,explicit,Fig.3a-c,"canonical markers, such as COL3A1 and COL6A3 for hepatic stellate cells"
DOI_10.1038_s42003_021_02562_8,hepatic stellate cells,,human,false,COL6A3,explicit,Fig.3a-c,"canonical markers, such as COL3A1 and COL6A3 for hepatic stellate cells"
DOI_10.1038_s42003_021_02562_8,Kupffer cells,,human,false,CD68,explicit,Fig.3a-c,"canonical markers, such as CD68 and CD163 for Kupffer cells"
DOI_10.1038_s42003_021_02562_8,Kupffer cells,,human,false,CD163,explicit,Fig.3a-c,"canonical markers, such as CD68 and CD163 for Kupffer cells"
DOI_10.1038_s42003_021_02562_8,immune cells,,human,false,PTPRC,explicit,Fig.3a-c,"canonical markers, such as PTPRC for immune cells"
DOI_10.1038_s42003_021_02562_8,tumor cells,,human,false,GPC3,explicit,Fig.1c,"GPC3 gene expression, a known marker, in HB tumor relative to background liver and nontumor liver"
DOI_10.1038_s42003_021_02562_8,tumor cells,,human,false,DLK1,explicit,Fig.3b,Marker genes for common cell populations in liver and tumor were drawn on UMAP. DLK1 shows tumor
DOI_10.1038_s42003_021_02562_8,tumor cells,,human,false,VIM,explicit,"Fig. S4a,b","known markers in HB, including GPC3, VIM, and HMGA2, are shown in Fig. S4a,b"
DOI_10.1038_s42003_021_02562_8,tumor cells,,human,false,HMGA2,explicit,"Fig. S4a,b","known markers in HB, including GPC3, VIM, and HMGA2, are shown in Fig. S4a,b"
DOI_10.1038_s42003_024_07315_x,mono/Mϕ,cluster 3,mouse,false,Ly6c2,implied,Supplementary results,"The cluster 3 mono/Mϕ expressed the highest levels of Ly6c2 and were enriched in Fcγ receptor-mediated phagocytosis, production of nitric oxide and reactive oxygen species, EIF2, and regulation of EIF4 and p70S6K signaling, and metabolic pathways (oxidative phosphorylation, mitochondrial dysfunction, and mTOR Signaling) with an activation pattern suggesting high metabolic and phagocytic activity (Fig. 2d–f and Supplementary Fig. 4a, b)."
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 4,mouse,false,Clec4f,explicit,Results (Supplementary Fig. 4c),"cluster 4 macrophages in the liver had high expression of Clec4f, a Kupffer cell marker"
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 4,mouse,false,Mrc1,explicit,Fig. 2d / Results,"Cluster 4 macrophages expressed the highest levels of Mrc1, Timd4, Lyve1, and Folr2"
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 4,mouse,false,Timd4,explicit,Fig. 2d / Results,"Cluster 4 macrophages expressed the highest levels of Mrc1, Timd4, Lyve1, and Folr2"
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 4,mouse,false,Lyve1,explicit,Fig. 2d / Results,"Cluster 4 macrophages expressed the highest levels of Mrc1, Timd4, Lyve1, and Folr2"
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 4,mouse,false,Folr2,explicit,Fig. 2d / Results,"Cluster 4 macrophages expressed the highest levels of Mrc1, Timd4, Lyve1, and Folr2"
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 1,zebrafish,false,eef1g,explicit,"Results (Supplementary Fig. 3c, Fig. 3f, g, Supplementary Data 4, 5)","The WKM-dominating cluster 1 was enriched for expression of translation and ribosome biogenesis-associated genes such as eef1g, rpl15, and eif2s3"
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 1,zebrafish,false,rpl15,explicit,"Results (Supplementary Fig. 3c, Fig. 3f, g, Supplementary Data 4, 5)","The WKM-dominating cluster 1 was enriched for expression of translation and ribosome biogenesis-associated genes such as eef1g, rpl15, and eif2s3"
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 1,zebrafish,false,eif2s3,explicit,"Results (Supplementary Fig. 3c, Fig. 3f, g, Supplementary Data 4, 5)","The WKM-dominating cluster 1 was enriched for expression of translation and ribosome biogenesis-associated genes such as eef1g, rpl15, and eif2s3"
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 1,zebrafish,false,mrc1b,explicit,Results (Fig. 3f),This cluster also preferentially expressed the M2 macrophage marker mrc1b (Cd206 in mice)
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 1,zebrafish,false,moxd1,explicit,Results (Fig. 3f),This cluster also preferentially expressed ... copper ion binding protein gene moxd1
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 1,zebrafish,false,icn,explicit,Results (Fig. 3f),This cluster also preferentially expressed ... calcium ion binding protein genes icn and s100a10b
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 1,zebrafish,false,s100a10b,explicit,Results (Fig. 3f),This cluster also preferentially expressed ... calcium ion binding protein genes icn and s100a10b
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 2,zebrafish,false,hmgn2,explicit,Results (Fig. 3f and Supplementary Fig. 3c),"Cluster 2 shared most of the cluster 1 marker genes at a relatively lower expression level, in addition to the enriched expression of histone modification and chromatin regulatory genes such as hmgn2, h2az2b, and mki67 and nucleotide metabolism gene dut"
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 2,zebrafish,false,h2az2b,explicit,Results (Fig. 3f and Supplementary Fig. 3c),"Cluster 2 shared most of the cluster 1 marker genes at a relatively lower expression level, in addition to the enriched expression of histone modification and chromatin regulatory genes such as hmgn2, h2az2b, and mki67 and nucleotide metabolism gene dut"
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 2,zebrafish,false,mki67,explicit,Results (Fig. 3f and Supplementary Fig. 3c),"Cluster 2 shared most of the cluster 1 marker genes at a relatively lower expression level, in addition to the enriched expression of histone modification and chromatin regulatory genes such as hmgn2, h2az2b, and mki67 and nucleotide metabolism gene dut"
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 2,zebrafish,false,dut,explicit,Results (Fig. 3f and Supplementary Fig. 3c),"Cluster 2 shared most of the cluster 1 marker genes at a relatively lower expression level, in addition to the enriched expression of histone modification and chromatin regulatory genes such as hmgn2, h2az2b, and mki67 and nucleotide metabolism gene dut"
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 3,zebrafish,false,cd7al,explicit,Results (Fig. 3f),"The pancreatic cluster 3 showed high expression of antigen component cd7al, glycoprotein gene gpnmb, and lysosomal activity-related genes such as asah1b, lgmn, and ctsd"
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 3,zebrafish,false,gpnmb,explicit,Results (Fig. 3f),"The pancreatic cluster 3 showed high expression of antigen component cd7al, glycoprotein gene gpnmb, and lysosomal activity-related genes such as asah1b, lgmn, and ctsd"
DOI_10.1038_s42003_024_07315_x,macrophage,Cluster 3,zebrafish,false,asah1b,explicit,Results (Fig. 3f),"The pancreatic cluster 3 showed high expression of antigen component cd7al, glycoprotein gene gpnmb, and lysosomal activity-related genes such as asah1b, lgmn, and ctsd"
